year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2021,7,OO,SkyWest Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",84.00,20.00,19.00,0.00,0.00,0.00,1.00,1.00,0.00,793.00,777.00,0.00,0.00,0.00,16.00
2021,7,UA,United Air Lines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",274.00,108.00,34.69,11.25,31.53,0.16,30.37,2.00,0.00,7002.00,1808.00,1188.00,1565.00,3.00,2438.00
2021,7,WN,Southwest Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",2718.00,681.00,252.28,22.96,99.99,0.39,305.37,28.00,29.00,39652.00,12042.00,2548.00,6032.00,29.00,19001.00
2021,7,YV,Mesa Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",86.00,19.00,5.00,2.00,7.00,0.00,5.00,2.00,1.00,988.00,293.00,91.00,336.00,0.00,268.00
2021,7,YX,Republic Airline,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",1004.00,220.00,89.74,10.41,61.98,0.00,57.86,26.00,2.00,19908.00,10391.00,1505.00,2455.00,0.00,5557.00
2021,7,9E,Endeavor Air Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",4528.00,500.00,154.30,50.29,164.48,0.00,130.94,1.00,14.00,43305.00,20787.00,4115.00,9646.00,0.00,8757.00
2021,7,AA,American Airlines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",704.00,257.00,100.35,16.41,58.66,0.25,81.33,17.00,7.00,19371.00,7322.00,1441.00,3002.00,30.00,7576.00
2021,7,AS,Alaska Airlines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",62.00,9.00,4.49,0.00,3.51,0.00,1.00,0.00,0.00,266.00,123.00,0.00,109.00,0.00,34.00
2021,7,B6,JetBlue Airways,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",236.00,80.00,45.83,2.65,13.05,2.65,15.81,2.00,0.00,7068.00,4347.00,330.00,657.00,98.00,1636.00
2021,7,DL,Delta Air Lines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",17272.00,2329.00,813.79,104.70,674.78,11.18,724.55,15.00,80.00,156541.00,71076.00,8120.00,28206.00,595.00,48544.00
2021,6,9E,Endeavor Air Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",4925.00,437.00,161.14,34.51,93.01,0.00,148.34,0.00,8.00,31399.00,14669.00,2130.00,3600.00,0.00,11000.00
2021,6,AA,American Airlines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",658.00,204.00,85.40,11.39,44.79,2.09,60.33,25.00,1.00,13069.00,4777.00,971.00,1874.00,114.00,5333.00
2021,6,AS,Alaska Airlines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",58.00,19.00,6.33,0.00,8.98,0.00,3.68,1.00,0.00,544.00,177.00,0.00,237.00,0.00,130.00
2021,6,B6,JetBlue Airways,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",265.00,70.00,29.52,4.39,21.36,1.29,13.45,0.00,1.00,4850.00,1919.00,426.00,1022.00,57.00,1426.00
2021,6,DL,Delta Air Lines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",16086.00,1577.00,628.01,83.37,361.48,5.06,499.08,2.00,19.00,112856.00,61747.00,6290.00,13410.00,254.00,31155.00
2021,6,F9,Frontier Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",515.00,154.00,56.07,8.15,35.70,0.00,54.08,8.00,0.00,11685.00,3337.00,777.00,2021.00,0.00,5550.00
2021,6,MQ,Envoy Air,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",86.00,18.00,2.62,2.13,8.18,0.00,5.07,0.00,1.00,670.00,83.00,84.00,283.00,0.00,220.00
2021,6,NK,Spirit Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",711.00,136.00,31.27,13.00,56.25,1.23,34.25,6.00,1.00,8491.00,1851.00,862.00,2547.00,95.00,3136.00
2021,6,OH,PSA Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",91.00,13.00,5.22,0.29,5.40,0.00,2.09,0.00,0.00,707.00,294.00,27.00,277.00,0.00,109.00
2021,6,OO,SkyWest Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",29.00,4.00,1.00,2.00,0.00,0.00,1.00,0.00,0.00,201.00,17.00,140.00,0.00,0.00,44.00
2021,6,UA,United Air Lines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",206.00,55.00,14.54,10.38,16.63,0.00,13.45,0.00,0.00,4287.00,1419.00,1038.00,653.00,0.00,1177.00
2021,6,WN,Southwest Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",2699.00,773.00,298.04,20.19,89.24,2.19,363.33,74.00,4.00,48839.00,18598.00,1903.00,4604.00,58.00,23676.00
2021,6,YV,Mesa Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",138.00,37.00,13.00,8.00,16.00,0.00,0.00,4.00,0.00,1855.00,658.00,555.00,642.00,0.00,0.00
2021,6,YX,Republic Airline,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",1092.00,202.00,97.14,11.48,44.34,1.88,47.16,10.00,0.00,14670.00,7290.00,870.00,2260.00,51.00,4199.00
2021,5,9E,Endeavor Air Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",5699.00,505.00,132.37,32.61,112.95,2.00,225.07,0.00,8.00,46240.00,15770.00,3136.00,6127.00,124.00,21083.00
2021,5,AA,American Airlines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",600.00,122.00,47.80,5.18,31.99,0.94,36.09,8.00,1.00,8322.00,3260.00,359.00,1470.00,60.00,3173.00
2021,5,AS,Alaska Airlines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",57.00,10.00,1.34,0.00,8.01,0.00,0.65,0.00,0.00,274.00,36.00,0.00,207.00,0.00,31.00
2021,5,B6,JetBlue Airways,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",259.00,47.00,20.27,1.91,16.01,3.04,5.77,1.00,1.00,2910.00,1316.00,330.00,702.00,140.00,422.00
2021,5,DL,Delta Air Lines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",14715.00,1227.00,483.36,44.55,350.14,5.00,343.95,1.00,19.00,95860.00,49369.00,3234.00,17764.00,194.00,25299.00
2021,5,F9,Frontier Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",407.00,56.00,18.90,1.38,19.91,0.00,15.81,0.00,0.00,3279.00,991.00,83.00,854.00,0.00,1351.00
2021,5,MQ,Envoy Air,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",6.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,76.00,0.00,0.00,0.00,0.00,76.00
2021,5,NK,Spirit Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",766.00,104.00,25.83,8.12,43.69,2.02,24.34,0.00,1.00,6267.00,2160.00,577.00,2038.00,41.00,1451.00
2021,5,OH,PSA Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",122.00,7.00,1.12,0.84,2.08,0.00,2.97,2.00,0.00,569.00,105.00,56.00,124.00,0.00,284.00
2021,5,OO,SkyWest Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",57.00,13.00,8.00,0.00,0.00,0.00,5.00,0.00,0.00,906.00,651.00,0.00,0.00,0.00,255.00
2021,5,UA,United Air Lines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",109.00,20.00,9.57,0.00,7.37,0.00,3.05,0.00,0.00,1470.00,745.00,1.00,333.00,0.00,391.00
2021,5,WN,Southwest Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",2645.00,383.00,144.17,10.23,77.27,1.94,149.40,4.00,4.00,19656.00,6638.00,847.00,3860.00,46.00,8265.00
2021,5,YV,Mesa Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",119.00,15.00,4.00,3.00,8.00,0.00,0.00,0.00,1.00,809.00,145.00,329.00,335.00,0.00,0.00
2021,5,YX,Republic Airline,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",1624.00,179.00,90.08,7.08,43.84,1.79,36.21,7.00,4.00,12876.00,6631.00,410.00,2579.00,61.00,3195.00
2021,4,F9,Frontier Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",324.00,52.00,16.17,2.40,18.61,0.00,14.81,2.00,0.00,3114.00,967.00,296.00,822.00,0.00,1029.00
2021,4,MQ,Envoy Air,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2021,4,NK,Spirit Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",679.00,141.00,37.57,4.29,53.95,8.02,37.17,5.00,1.00,10726.00,2913.00,550.00,3054.00,970.00,3239.00
2021,4,OH,PSA Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",136.00,8.00,2.49,0.00,3.00,0.00,2.51,0.00,1.00,317.00,80.00,0.00,103.00,0.00,134.00
2021,4,OO,SkyWest Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",49.00,5.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,218.00,218.00,0.00,0.00,0.00,0.00
2021,4,UA,United Air Lines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",111.00,12.00,5.56,0.00,2.80,0.00,3.64,0.00,0.00,574.00,240.00,0.00,93.00,0.00,241.00
2021,4,WN,Southwest Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",2522.00,219.00,84.71,11.81,39.26,1.00,82.22,14.00,5.00,11557.00,4084.00,1070.00,1938.00,136.00,4329.00
2021,4,YV,Mesa Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",112.00,14.00,6.00,0.00,8.00,0.00,0.00,1.00,0.00,795.00,384.00,0.00,411.00,0.00,0.00
2021,4,YX,Republic Airline,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",1634.00,120.00,77.51,2.34,24.31,0.00,15.84,3.00,4.00,12042.00,8275.00,400.00,2016.00,0.00,1351.00
2021,4,9E,Endeavor Air Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",5994.00,256.00,105.29,22.64,53.68,0.18,74.21,0.00,2.00,21576.00,12497.00,2237.00,1818.00,6.00,5018.00
2021,4,AA,American Airlines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",569.00,74.00,34.70,2.42,18.83,1.00,17.05,6.00,0.00,4298.00,2013.00,214.00,677.00,44.00,1350.00
2021,4,AS,Alaska Airlines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",56.00,10.00,4.61,0.00,1.81,0.00,3.59,0.00,0.00,315.00,177.00,0.00,45.00,0.00,93.00
2021,4,B6,JetBlue Airways,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",178.00,20.00,10.02,0.68,6.91,0.00,2.39,1.00,1.00,920.00,403.00,34.00,342.00,0.00,141.00
2021,4,DL,Delta Air Lines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",13380.00,945.00,367.02,34.67,264.31,10.61,268.39,73.00,19.00,82853.00,41209.00,5592.00,13102.00,1249.00,21701.00
2021,3,9E,Endeavor Air Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",6015.00,374.00,114.27,15.69,132.70,0.00,111.34,0.00,2.00,26593.00,14209.00,1226.00,4208.00,0.00,6950.00
2021,3,AA,American Airlines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",427.00,48.00,28.58,1.00,12.05,0.00,6.37,1.00,0.00,2149.00,1375.00,33.00,371.00,0.00,370.00
2021,3,AS,Alaska Airlines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",44.00,10.00,3.23,0.20,4.45,0.00,2.12,0.00,0.00,455.00,216.00,8.00,141.00,0.00,90.00
2021,3,B6,JetBlue Airways,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",192.00,15.00,9.85,1.00,2.46,0.00,1.69,2.00,1.00,830.00,627.00,44.00,66.00,0.00,93.00
2021,3,DL,Delta Air Lines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",13651.00,904.00,306.83,21.16,381.74,7.01,187.26,23.00,8.00,66250.00,38836.00,1849.00,12820.00,350.00,12395.00
2021,3,F9,Frontier Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",306.00,41.00,14.10,0.00,18.16,0.00,8.74,4.00,0.00,1941.00,813.00,0.00,532.00,0.00,596.00
2021,3,MQ,Envoy Air,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",92.00,16.00,2.57,2.54,6.29,0.00,4.60,0.00,0.00,1040.00,157.00,251.00,333.00,0.00,299.00
2021,3,NK,Spirit Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",710.00,95.00,17.89,2.48,59.35,1.19,14.09,0.00,1.00,3686.00,723.00,109.00,2186.00,46.00,622.00
2021,3,OH,PSA Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",93.00,8.00,2.19,2.14,3.04,0.00,0.63,0.00,0.00,372.00,90.00,124.00,139.00,0.00,19.00
2021,3,OO,SkyWest Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",51.00,8.00,8.00,0.00,0.00,0.00,0.00,2.00,1.00,328.00,328.00,0.00,0.00,0.00,0.00
2021,3,UA,United Air Lines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",113.00,18.00,7.37,1.00,6.86,0.00,2.77,5.00,0.00,906.00,521.00,37.00,202.00,0.00,146.00
2021,3,WN,Southwest Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",2562.00,299.00,94.83,2.83,96.18,3.84,101.31,22.00,1.00,13309.00,4474.00,232.00,3052.00,96.00,5455.00
2021,3,YV,Mesa Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",123.00,10.00,2.00,3.00,5.00,0.00,0.00,0.00,0.00,339.00,74.00,126.00,139.00,0.00,0.00
2021,3,YX,Republic Airline,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",1518.00,148.00,63.70,3.00,55.00,0.21,26.09,0.00,2.00,9735.00,5367.00,141.00,1842.00,23.00,2362.00
2021,2,9E,Endeavor Air Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",4985.00,395.00,111.57,27.40,128.85,0.47,126.71,156.00,1.00,31195.00,12840.00,3096.00,4454.00,8.00,10797.00
2021,2,AA,American Airlines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",320.00,43.00,25.16,2.88,9.01,0.00,5.94,23.00,0.00,2447.00,1375.00,356.00,394.00,0.00,322.00
2021,2,AS,Alaska Airlines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",28.00,3.00,0.75,0.55,0.70,0.00,1.00,1.00,0.00,154.00,36.00,46.00,49.00,0.00,23.00
2021,2,B6,JetBlue Airways,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",130.00,44.00,19.60,0.83,16.23,0.00,7.34,5.00,0.00,2514.00,1034.00,89.00,900.00,0.00,491.00
2021,2,DL,Delta Air Lines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",10859.00,915.00,239.71,59.31,437.19,1.00,177.79,188.00,7.00,64511.00,32316.00,6104.00,14781.00,52.00,11258.00
2021,2,F9,Frontier Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",165.00,22.00,9.25,0.56,7.83,0.00,4.35,2.00,0.00,1309.00,597.00,27.00,326.00,0.00,359.00
2021,2,MQ,Envoy Air,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",8.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,16.00,0.00,0.00,16.00,0.00,0.00
2021,2,NK,Spirit Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",560.00,95.00,22.54,4.15,59.96,0.00,8.35,9.00,1.00,4059.00,965.00,274.00,2380.00,0.00,440.00
2021,2,OH,PSA Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",63.00,4.00,0.33,1.20,1.67,0.00,0.80,0.00,0.00,167.00,7.00,66.00,41.00,0.00,53.00
2021,2,OO,SkyWest Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",16.00,2.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,60.00,22.00,0.00,0.00,0.00,38.00
2021,2,UA,United Air Lines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",94.00,17.00,8.45,0.00,6.85,0.00,1.70,3.00,0.00,744.00,525.00,0.00,174.00,0.00,45.00
2021,2,WN,Southwest Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",1661.00,169.00,77.30,4.56,47.19,0.21,39.74,103.00,0.00,6265.00,2796.00,374.00,1573.00,10.00,1512.00
2021,2,YV,Mesa Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",111.00,11.00,2.00,0.00,9.00,0.00,0.00,14.00,0.00,580.00,121.00,0.00,459.00,0.00,0.00
2021,2,YX,Republic Airline,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",1284.00,209.00,78.14,5.69,80.76,1.00,43.41,44.00,0.00,12339.00,5861.00,573.00,3263.00,43.00,2599.00
2021,1,9E,Endeavor Air Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",5358.00,391.00,114.05,13.71,144.70,0.86,117.68,3.00,1.00,35063.00,16409.00,2003.00,7115.00,75.00,9461.00
2021,1,AA,American Airlines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",371.00,38.00,17.70,1.00,14.35,0.00,4.95,1.00,1.00,2896.00,1234.00,54.00,1333.00,0.00,275.00
2021,1,AS,Alaska Airlines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",31.00,4.00,1.00,0.00,3.00,0.00,0.00,0.00,0.00,96.00,32.00,0.00,64.00,0.00,0.00
2021,1,B6,JetBlue Airways,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",90.00,10.00,5.26,0.00,2.96,0.00,1.78,4.00,0.00,574.00,290.00,0.00,116.00,0.00,168.00
2021,1,DL,Delta Air Lines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",12034.00,931.00,273.00,17.09,440.71,3.67,196.53,15.00,4.00,67775.00,28020.00,2813.00,21933.00,182.00,14827.00
2021,1,F9,Frontier Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",169.00,13.00,4.71,0.00,3.33,0.00,4.96,0.00,0.00,560.00,215.00,0.00,107.00,0.00,238.00
2021,1,MQ,Envoy Air,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",8.00,1.00,0.00,0.10,0.00,0.00,0.90,0.00,0.00,100.00,0.00,10.00,0.00,0.00,90.00
2021,1,NK,Spirit Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",601.00,63.00,15.54,2.78,26.72,0.97,17.00,4.00,0.00,3356.00,883.00,89.00,1507.00,31.00,846.00
2021,1,OH,PSA Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",67.00,1.00,0.59,0.00,0.04,0.00,0.38,2.00,0.00,234.00,137.00,0.00,9.00,0.00,88.00
2021,1,OO,SkyWest Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",70.00,6.00,4.00,1.00,1.00,0.00,0.00,2.00,0.00,188.00,135.00,26.00,27.00,0.00,0.00
2021,1,UA,United Air Lines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",129.00,10.00,4.41,0.88,3.62,0.00,1.09,0.00,0.00,325.00,131.00,60.00,83.00,0.00,51.00
2021,1,WN,Southwest Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",1933.00,163.00,64.37,0.61,48.51,0.68,48.84,12.00,0.00,8322.00,2997.00,20.00,3104.00,15.00,2186.00
2021,1,YV,Mesa Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",75.00,7.00,3.00,0.00,4.00,0.00,0.00,0.00,0.00,507.00,108.00,0.00,399.00,0.00,0.00
2021,1,YX,Republic Airline,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",1386.00,142.00,51.95,4.26,62.95,1.00,21.84,5.00,0.00,9388.00,3796.00,324.00,2332.00,23.00,2913.00
2020,12,9E,Endeavor Air Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",5985.00,445.00,142.89,11.96,161.37,1.00,127.79,5.00,0.00,30756.00,16390.00,1509.00,5060.00,16.00,7781.00
2020,12,AA,American Airlines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",373.00,35.00,21.15,0.00,8.10,1.00,4.75,2.00,0.00,2168.00,1404.00,0.00,462.00,51.00,251.00
2020,12,AS,Alaska Airlines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",31.00,2.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,52.00,0.00,0.00,52.00,0.00,0.00
2020,12,B6,JetBlue Airways,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",104.00,23.00,11.88,0.00,5.97,0.00,5.15,1.00,0.00,1781.00,793.00,0.00,256.00,0.00,732.00
2020,12,DL,Delta Air Lines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",12420.00,1286.00,414.32,15.49,650.12,7.00,199.07,74.00,6.00,72853.00,38827.00,2024.00,20028.00,364.00,11610.00
2020,12,F9,Frontier Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",215.00,10.00,3.89,0.00,5.14,0.00,0.97,1.00,0.00,410.00,170.00,0.00,178.00,0.00,62.00
2020,12,NK,Spirit Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",624.00,96.00,22.07,1.80,56.20,0.24,15.69,5.00,0.00,5400.00,996.00,66.00,3146.00,4.00,1188.00
2020,12,OH,PSA Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",60.00,8.00,5.74,0.53,0.59,0.94,0.20,0.00,0.00,244.00,183.00,10.00,13.00,31.00,7.00
2020,12,OO,SkyWest Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",102.00,10.00,6.00,3.00,1.00,0.00,0.00,2.00,0.00,321.00,130.00,105.00,86.00,0.00,0.00
2020,12,UA,United Air Lines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",164.00,24.00,10.31,0.00,9.07,0.00,4.62,1.00,0.00,1097.00,537.00,0.00,302.00,0.00,258.00
2020,12,WN,Southwest Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",2072.00,212.00,95.74,1.88,41.93,1.52,70.94,12.00,0.00,8506.00,4142.00,100.00,1302.00,55.00,2907.00
2020,12,YV,Mesa Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",43.00,9.00,2.00,1.00,6.00,0.00,0.00,1.00,0.00,362.00,35.00,20.00,307.00,0.00,0.00
2020,12,YX,Republic Airline,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",931.00,77.00,33.37,2.64,29.70,0.00,11.29,3.00,0.00,4352.00,2841.00,137.00,856.00,0.00,518.00
2020,11,9E,Endeavor Air Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",4939.00,224.00,92.45,5.72,64.21,0.00,61.62,0.00,1.00,14068.00,8231.00,462.00,1718.00,0.00,3657.00
2020,11,AA,American Airlines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",363.00,42.00,27.42,1.36,6.62,0.96,5.63,0.00,0.00,2571.00,1805.00,36.00,213.00,46.00,471.00
2020,11,AS,Alaska Airlines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",30.00,5.00,3.52,0.00,1.48,0.00,0.00,0.00,0.00,143.00,112.00,0.00,31.00,0.00,0.00
2020,11,B6,JetBlue Airways,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",125.00,9.00,4.67,0.34,2.78,0.00,1.21,0.00,0.00,890.00,413.00,70.00,215.00,0.00,192.00
2020,11,DL,Delta Air Lines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",12818.00,648.00,269.88,12.71,230.30,5.66,129.44,217.00,1.00,41699.00,25705.00,1482.00,6551.00,355.00,7606.00
2020,11,F9,Frontier Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",185.00,19.00,4.86,0.08,9.06,0.00,5.00,0.00,0.00,1001.00,210.00,4.00,528.00,0.00,259.00
2020,11,NK,Spirit Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",664.00,62.00,16.30,1.00,19.96,2.61,22.13,1.00,0.00,2993.00,555.00,18.00,999.00,108.00,1313.00
2020,11,OH,PSA Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",44.00,5.00,1.33,0.00,1.00,0.00,2.67,0.00,0.00,298.00,44.00,0.00,16.00,0.00,238.00
2020,11,OO,SkyWest Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",90.00,6.00,5.00,1.00,0.00,0.00,0.00,0.00,0.00,196.00,145.00,51.00,0.00,0.00,0.00
2020,11,UA,United Air Lines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",206.00,27.00,12.73,1.87,8.60,0.00,3.80,0.00,0.00,1401.00,739.00,195.00,205.00,0.00,262.00
2020,11,WN,Southwest Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",2243.00,67.00,27.85,1.97,10.33,0.00,26.84,8.00,1.00,3874.00,1917.00,200.00,269.00,0.00,1488.00
2020,11,YV,Mesa Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",48.00,2.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,82.00,51.00,0.00,31.00,0.00,0.00
2020,11,YX,Republic Airline,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",517.00,30.00,12.74,0.00,11.47,0.00,5.80,3.00,0.00,1370.00,766.00,0.00,377.00,0.00,227.00
2020,10,9E,Endeavor Air Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",4718.00,246.00,102.43,26.70,62.91,0.00,53.96,13.00,8.00,21401.00,13236.00,2067.00,2406.00,0.00,3692.00
2020,10,AA,American Airlines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",408.00,41.00,23.73,1.69,7.20,0.00,8.38,0.00,0.00,2571.00,1286.00,140.00,326.00,0.00,819.00
2020,10,AS,Alaska Airlines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",59.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
